id_tse,firm,symbol,fin_year,year,month,industry,industry_id,sum_over1,num_holders,largest_owner,first_second,first_sumtwofour,sumfive,sumfour,sumthree,sumtwo,gini,herfindahl,sscl,ssco,ssdl,ssdo,bzcl,bzco,bzdl,tot_asset,tot_lib,ppe,book_value,marketcap,capital,equity,revenue,cost_of_revenue,gross_profit,operating_expenses,operating_income,ebt,tax,net_income,eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,begining_cash_position,change_in_cash,end_cash_position,dividend,payout,dps,adj_eps,adj_dps,adj_earning,adj_dividend,DIVTOI,DIVTNI,DIVTEQ,DIVTS,DPAY,DIVTMVE,ROA,ROE,DLOSS,NPLOSS,MTB,LEVRG,LNTA,LNQ,LHH,Q,DEBT
1.46171044028e+16,سیمان ایلام,سیلام,1391-10-30,1391,10,سیمان، آهک و گچ,24,98.760002,3,50.41,1.0725532,1.042606,98.760002,98.760002,98.760002,97.410004,.49675983,47.519905,1,0.0,1,0,1,0,1,1866463,1181060,1325307,685403,2323200,412500,685403,1065588,681761,383827,-77708,277181,220175,,220175,534,470057,-20588,-214272,52966,-12933,40033,226875,1.03,550,1014.5341,1044.9321,41849.531,43103.449,.81850851,1.0304303,.33100963,.21291062,1,.09765625,.14850603,.40440586,0,0,3.3895388,.63277978,14.439556,1.2206938,3.8611486,3.3895388,.63277978
7711282667602555,پتروشیمی شازند,شاراک,1391-12-29,1391,12,محصولات شیمیایی,38,90.93,6,50.150002,2.5012469,1.3155824,89.779999,88.269997,85.970001,70.199997,.69083911,31.746105,1,0.0,1,0,1,0,1,14994708,8607321,3696128,6387387,19024800,1200000,6387387,21420642,15495139,5925503,-452684,4254017,4500500,464514,4035986,3363,2302339,-330042,185606,776372,478864,1255236,3600000,.89209998,3000,6389.2847,5699.6294,766714.19,683955.56,.84625894,.89197534,.56361073,.1680622,1,.18922669,.28370121,.66600269,0,0,2.9784949,.5740239,16.523209,1.0914181,3.4577701,2.9784949,.5740239
6.02474339516e+16,پالایش نفت لاوان,شاوان,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,87.379997,4,49.990002,1.5940689,1.3369884,87.379997,87.379997,86.349998,81.349998,.66086823,35.085106,.94870102,0.035166,.99139702,.0084899999,.99969798,.00023799999,1,11370968,11198320,6511520,172648,22342458.064,1143422,172648,32124986,31213392,911594,-50421,612123,668291,150365,517926,453,260293,-760337,645066,163790,145022,308812,0,0,0,860.64404,0,98407.898,0,0,0,0,0,0,0,.053832091,3.5454972,0,0,129.41046,.98481679,16.246574,4.8629894,3.5577767,129.41046,.98481679
4.87537320422e+16,پالایش نفت تبریز,شبریز,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,85.470001,3,50.689999,1.6169059,1.4574468,85.470001,85.470001,85.470001,82.040001,.55294257,35.640636,1,0.0,1,0,1,0,1,14682671,9475658,5233192,5207013,38238115.1895,1942105,5207013,55718507,52082561,3635946,213714,3254726,3537810,745477,2792333,1438,4303500,-2383631,10917,335540,160661,496201,2621842.5,.93879998,1350,2732.0225,2564.8333,530587.56,498117.69,.80554938,.93894333,.50352138,.047055148,1,.068566203,.22167125,.62506586,0,0,7.3435798,.64536339,16.502178,1.9938264,3.5734866,7.3435798,.64536339
3.53666810308e+16,پالایش نفت بندر عباس,شبندر,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,83.910004,5,31.35,1.1200429,.61123025,83.910004,82.639999,76.540001,59.34,.4889167,21.009254,.33690801,0.09213399999999997,.338312,.086795002,.091018997,.44737399,.33333001,55164667,30231451,13744544,24933216,142374600,13800000,24933216,165073153,150006920,15066233,,13607817,13479559,3030283,10449276,757,2915842,-2041485,,164365,683791,848156,8280000,.79259998,600,1438.2065,1139.9259,1984725,1573097.8,.60847378,.79239941,.33208713,.050159581,1,.058156442,.24667633,.54577065,0,0,5.710238,.54802197,17.825832,1.7422607,3.0449631,5.710238,.54802197
2.26670169066e+16,نفت بهران,شبهرن,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,74.269997,4,51.59,3.1983881,2.2746913,74.269997,74.269997,73.239998,67.720001,.72837842,29.532364,1,0.0,1,0,1,0,1,8546531,5796795,940880,2749736,24417600,600000,2749736,9502129,6512300,2989829,81218,2631967,2219808,466903,1752905,2922,,,,,,,1608000,.91720003,2680,5551.439,5091.6689,333086.34,305500.16,.61094993,.91733438,.58478343,.16922523,1,.06585414,.30795735,.95717078,0,0,8.8799801,.67826289,15.961036,2.1837993,3.3854868,8.8799801,.67826289
7.09342701744e+16,پتروشیمی خارک,شخارک,1391-12-29,1391,12,محصولات شیمیایی,38,80.269997,8,28.799999,1.297882,.73394495,74.809998,68.040001,60.77,50.990002,.56842089,15.288089,.33591199,0.16688299999999995,.33528301,.165116,.29459301,.21874,.35345,12725048,3740037,2835065,8985011,25688000,1000000,8985011,10129603,2824614,7304989,1678967,7049419,7914996,392358,7522638,7523,7219612,-2257538,,723844,180722,866894,7500000,.99690002,7500,14292.771,14249.074,1429277.1,1424907.4,1.0639175,.99699068,.83472353,.74040413,1,.29196513,.55397975,.78457546,0,0,2.8589838,.29391143,16.359083,1.0504662,2.7270739,2.8589838,.29391143
4.06114781832e+16,دوده صنعتی پارس,شدوص,1391-12-29,1391,12,محصولات شیمیایی,38,67.870003,6,22.26,1.1008902,.57076925,65.559998,61.259998,55.950001,42.48,.45872992,11.378191,.25379601,0.277996,.25521201,.275217,.25045601,.25003499,.34615001,366265,230793,22808,135472,451680,60000,135472,784682,647566,137116,1835,126860,108429,20841,87588,1460,27594,-4747,-11930,18114,-15149,2965,48000,.54790002,800,2773.8196,1519.9012,16642.918,9119.4072,.37836987,.5480203,.35431677,.061171278,1,.10626993,.34636125,.93642968,0,0,3.3341208,.6301257,12.811112,1.204209,2.4316986,3.3341208,.6301257
3.36832400020e+16,پالایش نفت شیراز,شراز,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,86.220001,4,34.610001,1.1039872,.67060649,86.220001,86.220001,83.980003,65.959999,.42696977,25.104126,.334261,0.011178999999999998,.333399,.003885,.33324999,.00036899999,.33333001,9013170,6840500,628931,2172670,16892898.984,1027549,2172670,30745818,29623365,1122453,63105,874615,918037,215145,702892,684,1059777,-19436,,343040,749808,1092784,822038.88,1.1696,800,1299.5155,1519.9012,133531.53,156177.23,.93988657,1.1695095,.37835422,.026736608,1,.048661802,.097037449,.40255308,0,0,7.7751794,.75894499,16.014198,2.0509365,3.2230322,7.7751794,.75894499
4.40136569537e+16,نفت ایرانول,شرانل,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,90.32,3,47.080002,1.1699802,1.0888066,90.32,90.32,90.32,87.32,.4880425,38.447842,.58786398,0.25454699999999997,.56053102,.29399601,.73979002,.19062001,1,5929000,2084312,844272,3844688,13285000,1000000,3844688,9345556,6133010,3212546,78947,2811053,2624135,222821,2401314,2401,1421917,-44723,13447,55138,196536,325537,2000000,.833,2000,4561.6035,3799.7529,456160.34,379975.31,.71147716,.83287734,.52019829,.21400546,1,.15054573,.47411925,.73115242,0,0,3.4554169,.35154527,15.595366,1.2399431,3.6493025,3.4554169,.35154527
3.09747105084e+16,شیمیایی سینا,شسینا,1391-12-29,1391,12,محصولات شیمیایی,38,51.110001,2,43.490002,5.7073493,5.7073493,51.110001,51.110001,51.110001,51.110001,.7018196,19.494446,.74163198,0.2358180000000001,.751423,.23084299,.99999702,0,1,148935,103562,27018,45373,129016.125,23625,45373,225441,183375,42066,3812,14924,13667,1897,11770,498,24364,-3269,-3409,2413,6883,9296,4725,.4016,200,946.13849,379.97531,2235.2522,897.69165,.31660414,.40144435,.10413682,.020958921,1,.036623329,.10020479,.32891807,0,0,2.8434558,.69535035,11.911265,1.0450201,2.9701295,2.8434558,.69535035
4.37810187549e+16,شیمیایی فارس,شفارس,1391-12-29,1391,12,محصولات شیمیایی,38,86.870003,2,85.040001,46.469944,46.469944,86.870003,86.870003,86.870003,86.870003,.9578681,72.351501,1,0.0,1,0,1,0,1,435383,354048,132327,81335,380000,23622,81335,472814,396815,75999,-887,44455,32927,7409,25518,1080,43818,-91473,80086,8749,9686,18435,21259.801,.83329999,900,2051.8667,1709.8889,4846.9194,4039.0994,.47823194,.83312958,.26138565,.044964407,1,.055946846,.10210551,.54656667,0,0,4.6720352,.81318748,12.983981,1.5415947,4.2815361,4.6720352,.81318748
6.51222158754e+16,پتروشیمی فن آوران,شفن,1391-12-29,1391,12,محصولات شیمیایی,38,89.75,8,47.810001,2.7572088,1.3946908,84.480003,82.089996,78.029999,65.150002,.6964584,27.845102,.77885401,0.086447,.26597899,.13116901,.992091,.004063,1,9975977,2638041,2071233,7337936,28741300,950000,7337936,6432651,1892931,4539720,1405298,4707171,4775793,,4775793,5027,3058891,-1166228,-67166,141716,44830,186380,5320000,1.114,5600,9550.6797,10639.309,907314.5,1010734.3,1.1301905,1.1139511,.72499949,.82703072,1,.1850995,.47185063,.64148432,0,0,3.9168098,.26443937,16.11569,1.3652775,3.3266571,3.9168098,.26443937
3.91166644287e+16,لعابیران,شلعاب,1391-12-29,1391,12,محصولات شیمیایی,38,69.050003,4,62.150002,13.811111,9.007246,69.050003,69.050003,67.980003,66.650002,.89987934,38.857864,1,0.0,1,0,1,0,1,412374,314356,40560,98018,254765,35000,98018,475593,356641,118952,-2835,98580,64420,13858,50562,1445,-49763,-5590,154054,13186,21780,34966,45500,.89969999,1300,2745.3215,2469.8394,9608.625,8644.4385,.46155408,.8998853,.46420047,.095670037,1,.17859596,.23905484,1.0057336,0,0,2.5991654,.762308,12.929686,.95519042,3.6599104,2.5991654,.762308
1.40737827083e+16,نفت پارس,شنفت,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,57.5,4,38.82,3.6588125,2.0781584,57.5,57.5,53.98,49.43,.6490435,16.526573,.59781498,0.29061299999999995,.60226798,.28997499,.99439502,.0049009998,1,2846624,2054480,1099755,792144,4509250,250000,792144,3786249,2885195,901054,-38843,691502,387163,74965,312198,1249,754889,-54720,-115672,78150,200108,281845,250000,.80059999,1000,2372.9458,1899.8765,59323.645,47496.914,.36153185,.80077386,.31559917,.066028409,1,.055441592,.24292004,.87294984,0,0,5.6924624,.72172511,14.861645,1.7391429,2.8049695,5.6924624,.72172511
6.11026948105e+16,بین المللی محصولات پارس,شپارس,1392-06-31,1391,6,محصولات شیمیایی,38,92.010002,5,70.75,6.6871457,3.5076847,92.010002,90.919998,86.400002,81.330002,.79002285,51.648224,1,0.0,1,0,1,0,1,1050795,652979,463267,397816,474500,100000,397816,1174955,950879,224076,1177,191744,140891,8638,132253,1323,-15194,-40288,106978,43003,-2804,40199,60000,.4535,600,2513.5366,1139.9259,25135.365,11399.259,.31291723,.4536759,.1508235,.051065784,1,.1264489,.18247518,.48199168,0,0,1.1927625,.62141424,13.865058,.17627203,3.9444559,1.1927625,.62141424
1.16220511285e+16,پاکسان,شپاکسا,1391-09-30,1391,9,محصولات شیمیایی,38,83.089996,6,69.800003,8.4503632,6.2657089,82.080002,80.940002,79.580002,78.059998,.87969673,49.467472,1,0.0,1,0,1,0,1,1434863,1086892,143776,347971,2972025,135000,347971,1812085,1346583,465502,-173556,172851,97232,6586,90646,671,371208,-12865,-153806,47484,19342,66826,81000,.89420003,600,1274.8171,1139.9259,17210.031,15389,.46861169,.89358604,.23277801,.044699889,1,.027254146,.12046516,.49673969,0,0,8.5410137,.75748837,14.176579,2.1448798,3.9013152,8.5410137,.75748837
1.16405403394e+16,پتروشیمی آبادان,شپترو,1391-12-29,1391,12,محصولات شیمیایی,38,84.660004,6,56.619999,4.4407845,2.3252566,83.629997,80.970001,76.470001,69.370003,.73427826,34.471832,1,0.0,1,0,1,0,1,1707097,1171543,473967,535554,2410080,160000,535554,1762022,1454316,307706,290,247480,249434,10615,238819,1493,302409,-393665,174649,13188,10888,13390,224000,.93830001,1400,2834.6157,2659.8271,45353.852,42557.234,.90512365,.93794882,.41825849,.12712668,1,.092942975,.14497125,.46210092,0,0,4.5001626,.68627793,14.350305,1.5041136,3.5401425,4.5001626,.68627793
2.05626948999e+16,پتروشیمی پردیس,شپدیس,1391-09-30,1391,9,محصولات شیمیایی,38,72.57,5,67.940002,51.862595,18.716253,72.57,71.57,70.519997,69.25,.92421108,46.212749,1,0.0,1,0,1,0,1,17428261,3555917,6556223,13872344,52347000,1000000,13872344,16146469,2836708,13309761,1915490,14962893,13122626,61742,13060884,13061,11677118,-1041150,-2106730,1244356,3102321,4897364,10096000,.773,10096,24814.287,19181.152,2481428.8,1918115.4,.67473584,.77299517,.72777897,.62527603,1,.19286683,.85854197,1.0786132,0,0,3.773479,.20403166,16.673603,1.3279973,3.8332558,3.773479,.20403166
7745894403636165,پالایش نفت اصفهان,شپنا,1391-12-29,1391,12,فراورده های نفتی، کک و سوخت هسته ای,28,80.480003,11,19.190001,1.3063308,.51064396,65.349998,56.77,47.790001,33.880001,.49796224,9.8583117,.214748,0.17655299999999996,.21523499,0,.99503797,.00284,.26062,64438973,36314169,15125247,28124804,112509995.998,4162258,28124804,192525311,182922030,9603281,,8592142,12468515,1894172,10574343,2541,19395996,-1373133,,13989650,15732928,29720935,8324516,.78710002,2000,4827.5864,3799.7529,2009365.9,1581555.3,.96885222,.78723717,.29598486,.043238554,1,.073989123,.13333766,.30550051,0,0,4.0003834,.56354356,17.98123,1.3863902,2.2883148,4.0003834,.56354356
2.73082170702e+16,کربن ایران,شکربن,1391-12-29,1391,12,محصولات شیمیایی,38,22.120001,6,9.79,2.4722223,1.0316123,20.940001,19.280001,17.27,13.75,.46528029,1.3210419,.107038,0.7688669999999989,.108009,.76688403,.125505,.75472599,.63635999,1096453,677409,81532,419044,724500,250000,419044,816457,604323,212134,-19788,168444,141337,25090,116247,465,126995,-19508,-41200,13394,8919,22313,0,0,0,883.44257,0,22086.064,0,0,0,0,0,0,0,.15362628,.40197212,0,0,1.7289354,.61781853,13.907591,.5475058,.27842078,1.7289354,.61781853
6.21776514353e+16,نیروکلر,شکلر,1391-12-29,1391,12,محصولات شیمیایی,38,92.57,5,51.790001,1.6144015,1.3361713,92.57,90.550003,87.959999,83.870003,.69693208,37.38847,1,0.0,1,0,1,0,1,374710,139536,117320,235174,961370.64,49180,235174,262099,133707,128392,4665,116825,138078,22683,115395,2346,49046,-17481,20322,4764,-1188,3718,98360,.85250002,2000,4457.1104,3799.7529,21920.068,18687.186,.84194309,.85237664,.41824353,.37527806,1,.10231226,.31177443,.49675983,0,0,4.0879121,.37238398,12.833908,1.4080343,3.6213624,4.0879121,.37238398
4.41531646923e+16,گلتاش,شگل,1391-09-30,1391,9,محصولات شیمیایی,38,92.330002,4,84.209999,18.838926,10.370689,92.330002,92.330002,90.519997,88.68,.90194589,71.179665,1,0.0,1,0,1,0,1,560740,374388,73427,186352,1905570,45000,186352,781158,511238,269920,-55116,128705,107827,23222,84605,1880,,,,,,,67500,.79790002,1500,3571.7678,2849.8147,16072.955,12824.166,.52445513,.79782522,.36221772,.086410172,1,.03542247,.22952706,.69065529,0,0,10.225648,.66766775,13.237013,2.324899,4.2652073,10.225648,.66766775
3.85687869275e+16,پتروشیمی شیراز,شیراز,1391-12-29,1391,12,محصولات شیمیایی,38,95.32,6,29.83,1.2565291,.52452964,91.25,86.699997,76.440002,53.57,.41749895,21.189884,.36082301,0.014430000000000004,.36486599,.0061699999,.33570999,.023800001,.34615001,20316884,13058621,15203498,7258263,19856850,2550000,7258263,6720622,1877696,4842926,-4664,4046159,4544208,517412,4026796,1579,3916331,-1401332,-192305,80150,233000,313766,3876000,.96259999,1520,2999.905,2887.8123,764975.75,736392.13,.95794553,.96255189,.53401208,.57673234,1,.19519712,.19915254,.55745554,0,0,2.7357578,.64274722,16.826963,1.0064085,3.053524,2.7357578,.64274722
3.57960864581e+16,صنایع شیمیایی ایران,شیران,1391-09-30,1391,9,محصولات شیمیایی,38,41.130001,4,33.049999,7.7582159,4.0903463,41.130001,41.130001,39.73,37.310001,.78442335,11.182665,.48454699,0.4531779999999996,.490484,.44821501,.99485898,.0046999999,1,8013146,2370576,200846,5642570,25357596.264,257166,5642570,8269410,4411400,3858010,270416,3963947,4265404,364332,3901072,15169,,,,,,,2057328,.52740002,8000,28819.227,15199.012,741132.5,390866.91,.51900995,.52737504,.36460832,.24878776,1,.081132613,.49468049,.70250738,0,0,4.4939799,.29583588,15.896594,1.5027387,2.4143648,4.4939799,.29583588
2.43034222074e+16,لبنیات کالبر,غالبر,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,60.689999,3,50.080002,5.4972558,4.7200756,60.689999,60.689999,60.689999,59.189999,.80046135,25.932486,1,0.0,1,0,1,0,1,543098,217641,224157,325457,555250,44000,325457,499642,410968,88674,-13,25022,52817,2548,50269,1142,,,,,,,11000,.2189,250,2169.6589,474.96912,9546.499,2089.8643,.43961313,.21882273,.033798628,.022015763,1,.019810896,.046072718,.07688266,0,0,1.7060626,.40073982,13.205045,.53418809,3.2554965,1.7060626,.40073982
1.70599602549e+16,بهنوش,غبهنوش,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,93.43,4,68.349998,5.5344129,2.7252791,93.43,93.43,91.57,80.699997,.71693605,49.458614,1,0.0,1,0,1,0,1,2414635,2215258,1036061,199377,1737931.264,82304,199377,2354713,1647057,707656,14386,451093,100187,21817,78370,952,554744,-340720,158045,48597,67503,116100,57612.801,.36759999,350,1808.6825,664.95679,29772.359,10945.721,.12771824,.73513848,.28896412,.024467016,1,.033150218,.18681623,2.2625127,0,0,8.7168093,.91742975,14.697059,2.1652532,3.9011362,8.7168093,.91742975
2.86720958508e+16,سالمین,غسالم,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,96.93,5,39.599998,1.567696,.76007676,96.93,91.699997,80.699997,64.860001,.42814401,26.054861,.5,0.0,.5,0,.5,0,.5,,,,,894900,30000,381744,522595,446194,76401,-2364,54120,23640,5318,18322,611,43655,-1203,-22812,732,1366,2106,9000,.491,300,1160.8246,569.96295,3482.4736,1709.8889,.16629712,.49121276,.023576008,.017221749,1,.010056989,,.14177041,0,0,,,,,3.2602043,,
3.17917371986e+16,پگاه خراسان,غشان,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,93.480003,4,84.440002,17.162601,9.3407078,93.480003,93.480003,91.449997,89.360001,.89167023,71.62809,1,0.0,1,0,1,0,1,420397,281022,87939,139375,533190.24,81180,139375,1181717,1068301,113416,736,67867,61903,10464,51439,634,61900,-6501,-3599,6021,4096,10117,40590,.78860003,500,1204.5217,949.93823,9778.3076,7711.5986,.59808153,.78908998,.29122871,.034348324,1,.076126672,.1614355,.48693812,0,0,3.8255801,.66846812,12.948955,1.3417101,4.2714872,3.8255801,.66846812
6.15062942080e+16,پگاه اصفهان,غشصفا,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,73.830002,4,56.310001,4.9007831,3.214041,73.830002,73.830002,70.989998,67.800003,.7617048,33.210777,1,0.0,1,0,1,0,1,537996,362143,150190,175853,698964,84000,175853,1437742,1250397,187345,435,100710,95942,19906,76036,905,160065,-38620,-17682,9394,29710,39104,58800,.77350003,700,1719.3882,1329.9136,14442.861,11171.273,.58385462,.77331787,.3343702,.040897463,1,.084124506,.18719471,.57269424,0,0,3.9747062,.67313325,13.195606,1.3799509,3.5028744,3.9747062,.67313325
3.10242609975e+16,بیسکویت گرجی,غگرجی,1391-12-29,1391,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,66.169998,4,29.42,1.0556153,.8005442,66.169998,66.169998,64.690002,57.290001,.52536398,16.992237,.280267,0.3601080000000001,0,1,.219743,.426561,.33333001,179241,139823,55805,39418,403550,50000,39418,293224,242518,50706,1110,18278,7130,,7130,143,45467,-12322,-12608,3579,3091,6670,,,,,,,,,,,,1,,.10197444,.46369678,0,0,10.237709,.78008378,12.096486,2.3260779,2.8327565,10.237709,.78008378
3.85470601352e+16,آذراب,فاذر,1391-12-29,1391,12,ساخت محصولات فلزی,19,45.419998,7,24.08,2.0651801,1.3566197,43.119999,41.830002,39.720001,35.740002,.67980331,7.4043741,.303462,0.4940239999999999,.30565399,.49166399,.437745,.44744599,1,3603358,2383321,810567,1220037,1740900,300000,1220037,1680650,1450105,230545,75147,231730,193694,17030,176664,589,199386,-29144,-11004,57101,68757,125858,17400,.098499998,58,1119.0272,110.19284,33570.816,3305.7852,.075087383,.098492056,.014261862,.010353137,1,.00999483,.064309455,.18993686,0,0,1.426924,.66141665,15.097377,.35552108,2.0020709,1.426924,.66141665
2.08653167612e+16,ماشین سازی اراک,فاراک,1392-06-31,1391,6,ساخت محصولات فلزی,19,92.940002,6,47.330002,1.6560532,1.1555176,91.120003,88.290001,83.870003,75.910004,.66352487,31.511646,.69460398,0.08974700000000001,.67559803,.087736003,.88586003,.049139999,1,4871334,2920489,225956,1950845,4527000,1000000,1950845,1470962,1029794,441168,-32009,339189,412198,9531,402667,403,-233543,-234330,-163252,969578,-733473,236105,400000,.99260002,400,765.65021,759.95062,76565.023,75995.063,1.1792835,.99337667,.20503935,.27193087,1,.088358738,.069629595,.17386773,0,0,2.3205328,.59952551,15.398878,.84179682,3.4503572,2.3205328,.59952551
